Id,SalePrice
1461,120210.39851856384
1462,161567.24684183998
1463,188279.2007482268
1464,201993.38507636345
1465,199781.50926009682
1466,170061.57026258323
1467,176907.41839038365
1468,159814.22828700018
1469,198431.84678119165
1470,119668.99837468087
1471,173556.75977542181
1472,95447.09908312815
1473,94576.1335621697
1474,144597.9881783732
1475,106490.19998018276
1476,363928.48453356966
1477,251377.09942481466
1478,305603.6368455772
1479,295992.1726712987
1480,498647.37724875077
1481,336323.07477333385
1482,210493.23777726252
1483,182720.01825273683
1484,160030.36657586767
1485,188173.63754260147
1486,191110.7242896371
1487,345359.1071789558
1488,229871.36988959168
1489,194492.90425975242
1490,249030.16576425068
1491,195449.3920723733
1492,96422.14876992819
1493,181162.40130175263
1494,293848.8196604957
1495,289577.719429353
1496,234167.76637206474
1497,181120.44769027206
1498,182956.61479492873
1499,165046.3589884491
1500,157368.38275000025
1501,178714.11591162585
1502,141561.47527288567
1503,340198.9191031773
1504,238995.68270908098
1505,228073.47494276662
1506,193360.97271376732
1507,243412.42850176527
1508,202978.44730541183
1509,157658.6050441699
1510,146045.34929195858
1511,164497.59663841844
1512,175112.4030510351
1513,141305.2158993538
1514,163253.3927447783
1515,188741.07233416286
1516,154146.1939094281
1517,180757.6900838658
1518,130536.1562754883
1519,209167.04261510755
1520,125738.95026209106
1521,134004.27166379808
1522,177910.44600451083
1523,114173.25746944403
1524,126287.8890868175
1525,119327.6658293758
1526,110232.3058192862
1527,107612.30809012882
1528,133555.2606290147
1529,159800.58990084674
1530,192752.12323603005
1531,107289.53301404779
1532,93695.69510898147
1533,155891.99073370907
1534,125218.88538172576
1535,147032.89157316752
1536,106684.30344637518
1537,60815.06453455114
1538,150948.04842380516
1539,190892.35048213392
1540,79307.01306963187
1541,144035.4631086653
1542,148527.12494826716
1543,189222.8882771778
1544,84449.27611931665
1545,115530.19477162452
1546,137487.1309706109
1547,133883.23766947314
1548,139124.72031090755
1549,117204.96681811464
1550,135072.51597742914
1551,103645.5570942681
1552,137578.19871611707
1553,146714.41897482207
1554,114952.2431271915
1555,166931.85215059927
1556,85239.50654477037
1557,118782.68886845965
1558,106731.61759881942
1559,72664.96118384584
1560,118559.74670179511
1561,132491.76875717496
1562,129223.22539436913
1563,120159.29186544
1564,162099.4036042517
1565,155214.74509760595
1566,237383.3037951292
1567,79028.0130441506
1568,236343.60222362576
1569,141418.27043810423
1570,130961.90035766344
1571,113541.51596977895
1572,141270.55738601222
1573,240905.91706206015
1574,121259.64135482258
1575,233276.2741581476
1576,252355.79122064105
1577,178459.3149895109
1578,146635.02305727915
1579,152685.42826957488
1580,195206.7066389613
1581,158443.28516857876
1582,124087.9486670366
1583,291164.8522701387
1584,213806.90432271795
1585,134781.76007560917
1586,72884.24054803832
1587,108340.3060495879
1588,146206.58813984797
1589,98105.51719597788
1590,126478.65770845192
1591,93737.49058058343
1592,123737.8071979737
1593,128265.07711430448
1594,131910.96998864936
1595,109991.80754647385
1596,216523.9439215435
1597,203776.23605767998
1598,234292.89420337934
1599,172149.35481893268
1600,164217.8168202399
1601,64990.357386174735
1602,113835.42740716084
1603,67306.75212628882
1604,271504.87545105827
1605,231629.2812114532
1606,162633.7516219993
1607,182251.88255939414
1608,219958.469213081
1609,180930.4332113901
1610,155504.0686797405
1611,137014.13314848897
1612,172862.79202638482
1613,166601.77287052525
1614,121650.39501742991
1615,91678.13930046104
1616,78398.10613154912
1617,91126.17516266264
1618,132360.9579170151
1619,136613.28383029677
1620,152728.77423703138
1621,134677.0327425112
1622,141090.1380797127
1623,254673.68420377967
1624,205358.1990259679
1625,114550.63901855164
1626,167973.3830913458
1627,196584.76165596518
1628,276858.5969851959
1629,182155.12315807532
1630,360914.0503401971
1631,240885.7599532927
1632,259658.1669264993
1633,170061.4644633561
1634,186069.45632683672
1635,171638.5500394414
1636,150308.9081264995
1637,207144.49424739045
1638,185484.512859692
1639,186816.798511227
1640,241676.23674408018
1641,180009.91268493797
1642,244291.74017225162
1643,229556.52710055985
1644,244150.00716381974
1645,204107.66000531937
1646,155065.06881212254
1647,158626.97347528316
1648,128656.94894813577
1649,140249.78335558335
1650,112932.65483283972
1651,119512.48611170234
1652,97026.55637884051
1653,99083.17995404755
1654,145936.14312420564
1655,129873.62524087603
1656,142560.61854406304
1657,152887.56243128568
1658,147943.53340293298
1659,118187.06791481828
1660,156271.93779031807
1661,464933.1759801936
1662,387260.07876403653
1663,372704.6150249378
1664,598936.7109984534
1665,306045.0107845423
1666,313988.84502549603
1667,385472.734059807
1668,333587.6967359185
1669,302161.61723349476
1670,342948.29754608794
1671,266470.89038655924
1672,416461.8715450944
1673,292828.95813953655
1674,237786.29492879033
1675,201347.71785186703
1676,197035.56047220057
1677,226185.5437755883
1678,464941.2437345762
1679,398635.9626419215
1680,324728.2465361366
1681,244662.39537871766
1682,326431.4895241665
1683,186572.97268357733
1684,171843.6673271033
1685,169654.42186747835
1686,166830.08550383034
1687,165469.4952874784
1688,187835.1874768444
1689,186885.26236612874
1690,192773.78367665433
1691,181885.15104224093
1692,258650.23008071008
1693,165683.2224361986
1694,182344.27400170118
1695,162470.36205949032
1696,287568.7833547772
1697,168319.51794598237
1698,348787.95400304266
1699,314659.397683596
1700,260892.75775334923
1701,272155.2462456991
1702,247319.03938440408
1703,246722.81450770402
1704,269885.72296564834
1705,235488.68635434203
1706,389529.0130573874
1707,213880.69545920822
1708,202998.91770954747
1709,262438.8516986159
1710,220754.80290971903
1711,279729.58635549387
1712,255707.08721576325
1713,279788.2628705136
1714,230365.99300098067
1715,209730.20461633898
1716,185408.47880028945
1717,174704.83186386354
1718,142089.67014440955
1719,216153.47541470267
1720,237313.30213277153
1721,150590.93985185708
1722,122845.10107983973
1723,149593.18230339055
1724,202419.0246198607
1725,236496.3713731898
1726,184151.87010969
1727,154054.2435693296
1728,160322.0897651759
1729,170746.5895688483
1730,154455.57596744198
1731,114981.93084507948
1732,125650.2690318026
1733,110726.13737991483
1734,124191.55843346547
1735,110577.35563401293
1736,103245.89852380879
1737,288096.25144975574
1738,270828.70166877494
1739,225251.73155804147
1740,221832.9223302938
1741,194841.54312611252
1742,174736.04005170855
1743,178451.4601297339
1744,349620.99374323426
1745,215328.07306239958
1746,172215.98408111895
1747,221872.37823622936
1748,211373.60974383223
1749,140709.52702340556
1750,121619.7169886948
1751,246644.15263018422
1752,114058.98861290136
1753,154435.77103055667
1754,191072.43481491102
1755,173361.814137418
1756,126969.24728294135
1757,120404.60229741802
1758,145966.39794831022
1759,168641.1897956718
1760,164375.98676227324
1761,149683.50134816405
1762,177275.01622106467
1763,196137.0546843261
1764,116870.0283463321
1765,142268.39240283557
1766,196241.07094459495
1767,224389.3485728545
1768,140404.13599101195
1769,170353.94683082405
1770,150728.73511479318
1771,116329.38206863958
1772,134371.33012093257
1773,121605.61202641395
1774,145014.14277607607
1775,141794.519891394
1776,127528.57189510144
1777,107932.08075008618
1778,140923.05084181708
1779,133989.7961018825
1780,175443.10510178408
1781,126613.08325688819
1782,86826.98559914446
1783,143910.97733424715
1784,107921.74528096351
1785,124311.53079873227
1786,131214.81049010233
1787,154721.08905585235
1788,64625.02162266695
1789,97293.83060879259
1790,83335.12388847611
1791,178631.39962616868
1792,164387.71924467213
1793,130905.61108264896
1794,155831.22945073442
1795,138945.33639100048
1796,128451.95913410676
1797,110838.28410720812
1798,116526.71636709718
1799,107173.84199763852
1800,129154.11971755697
1801,129654.57168847662
1802,126293.36457216345
1803,147829.86275074683
1804,142110.8184712481
1805,130308.73558287263
1806,120329.81630157898
1807,131343.83497481377
1808,122851.73116803945
1809,128942.0475022124
1810,138578.1456545685
1811,106650.78275135063
1812,102026.75671426357
1813,133157.3340564017
1814,102841.08104202237
1815,57912.99582564804
1816,102880.6241395372
1817,107999.77572301483
1818,139278.20886174854
1819,123269.09958532173
1820,58918.12070337731
1821,106844.21639894696
1822,149711.28066390892
1823,50367.905079605516
1824,125452.50076704698
1825,138508.54090308343
1826,108099.19323945197
1827,104899.33217191174
1828,133031.38194099948
1829,119856.03635471642
1830,141859.85318200165
1831,147686.4619094741
1832,56950.40046946998
1833,134390.15053569514
1834,117798.93144310606
1835,118338.52445735135
1836,121816.4669864686
1837,84813.12844869054
1838,127177.87581442928
1839,98640.24529349105
1840,147314.12257866975
1841,135612.46428706258
1842,100122.02531164487
1843,134440.4199484772
1844,140640.23518926837
1845,142810.1000253897
1846,159673.58239878938
1847,176011.06918785642
1848,56427.180633202115
1849,108092.2518579762
1850,118028.2145102567
1851,151879.115473517
1852,123622.8931381266
1853,122887.8906645234
1854,166000.10917566315
1855,159691.0661819569
1856,228561.01772842
1857,133454.32630117817
1858,134399.84165743896
1859,116438.43622580024
1860,143916.87840033128
1861,115662.56508263406
1862,321003.7712001846
1863,293391.5913653135
1864,293515.40268226777
1865,347470.07212083903
1866,325226.77438884415
1867,215937.945984308
1868,281191.4865364608
1869,197995.35871965694
1870,219794.16068653605
1871,256614.54843456467
1872,173668.8004023365
1873,253538.2566662928
1874,152943.74294448557
1875,203466.21258448376
1876,206357.79998911562
1877,210285.72498104305
1878,198006.61468043184
1879,130174.02381062585
1880,127427.52660458085
1881,248442.31742880223
1882,238243.0174757802
1883,183691.82820486228
1884,204060.14602949604
1885,218472.62366301237
1886,281539.46189234266
1887,214031.94322964633
1888,261089.53933467224
1889,174918.49972277094
1890,117259.9821413113
1891,120007.41726504377
1892,97184.79218021265
1893,134317.65142076463
1894,125935.35579948885
1895,133943.70095334927
1896,126246.97710947723
1897,120779.803420708
1898,112305.10255695412
1899,166296.7718410253
1900,140756.59814484615
1901,185641.2073394682
1902,164905.51704574318
1903,213166.83429660802
1904,138135.1629513435
1905,201179.97312900604
1906,122447.40787778526
1907,217551.61511187258
1908,109473.86078339748
1909,130302.98651386757
1910,119446.59025164967
1911,238060.43179833077
1912,352899.5063346733
1913,130743.74447426155
1914,57453.967382880626
1915,321138.89950130484
1916,56000.11455547465
1917,228997.45322831775
1918,138119.93955127266
1919,177331.49137186742
1920,160529.25749509435
1921,379587.21812934463
1922,320492.134016173
