Id,SalePrice
1461,118760.47281239327
1462,159119.55430640347
1463,177600.23228861886
1464,200954.496295838
1465,198557.87375934952
1466,169972.99860602405
1467,180566.973833255
1468,163041.18031511956
1469,195387.63675769177
1470,120835.66582835985
1471,164335.11539689775
1472,100570.64281466225
1473,95375.92612600024
1474,144550.890537267
1475,113729.88034624804
1476,359780.2265996072
1477,253791.97211646423
1478,314255.0923226652
1479,308241.8153017884
1480,519126.8130006291
1481,330366.0143556465
1482,212731.24833645605
1483,171575.6340176728
1484,164679.29369801754
1485,191349.02302606936
1486,188759.9247441112
1487,349840.69100114267
1488,233776.86320325613
1489,190266.34577088858
1490,238141.58964279524
1491,193039.92883483515
1492,94965.2442176132
1493,189957.51889032297
1494,293165.3850063876
1495,284239.9728023084
1496,227403.10197653034
1497,179104.38461650105
1498,195072.93034197748
1499,163390.52841841883
1500,161538.55467019568
1501,175514.42356087448
1502,153206.47641956623
1503,369375.53564874874
1504,247225.78454368134
1505,229623.37700155276
1506,188816.9385423932
1507,244702.86552018672
1508,190603.0210868739
1509,154571.95481038932
1510,145979.62961923832
1511,166411.16697653345
1512,171495.7612464699
1513,145840.53789702608
1514,159507.96835984624
1515,184983.12707329693
1516,148446.0128350461
1517,168291.48770541366
1518,128877.49883535986
1519,203950.1653957697
1520,127300.92403533142
1521,130530.37025703181
1522,171175.33848083037
1523,114852.09093931848
1524,119165.43409918371
1525,116939.86979601099
1526,110182.45721085882
1527,111024.67351769526
1528,130426.59537443625
1529,158083.08303340958
1530,208158.23765661477
1531,120303.46914005207
1532,96785.89367793153
1533,148462.85447543187
1534,124012.97421472485
1535,137351.3159355508
1536,107287.32517556442
1537,58720.018038082875
1538,144905.06025986685
1539,179874.50127100732
1540,77375.81349234373
1541,135561.20443025813
1542,146785.75920045873
1543,170462.5782883791
1544,88063.23703908382
1545,115516.2078672233
1546,142809.74820304994
1547,134148.1176624451
1548,139636.4382743901
1549,124923.78501114933
1550,138617.45237427362
1551,104411.65265619839
1552,143302.86611951975
1553,136548.6468308924
1554,122759.12263454647
1555,154832.01082222792
1556,88884.45507314039
1557,108101.90621104161
1558,108378.92368123677
1559,68688.46522483008
1560,131134.6805355578
1561,114629.25785227014
1562,134518.44967649793
1563,122438.5066420259
1564,159008.13537622054
1565,143814.78696627705
1566,226383.658199562
1567,80189.06185055514
1568,239660.09443644027
1569,130745.78769023366
1570,135675.65044240467
1571,107305.43744514807
1572,136188.30387272857
1573,232871.33429338413
1574,115893.48203705093
1575,234358.4557938167
1576,246946.19100611896
1577,180620.73885176942
1578,144101.91847256589
1579,142781.46919038432
1580,195123.49435531665
1581,161922.72460537765
1582,129399.15983110614
1583,296032.86886719475
1584,220713.5753676437
1585,139700.6934502282
1586,87239.87154502116
1587,113307.56427499646
1588,143860.62869333287
1589,98414.40111385581
1590,132591.8203860567
1591,91261.3710850895
1592,116957.86060435706
1593,136772.65226073243
1594,137362.16767835894
1595,106650.71313672213
1596,217949.60143104976
1597,203901.0223280856
1598,225686.26594804894
1599,158149.7868183923
1600,150544.96679531442
1601,69708.24897248489
1602,116602.3409031353
1603,68468.37969429733
1604,264629.2530406484
1605,232662.72383447533
1606,166594.83129363743
1607,191598.00267781515
1608,221143.50717591337
1609,182794.83457973215
1610,154536.5592647504
1611,136752.58310073943
1612,167756.34379269814
1613,166846.28066790628
1614,119054.06049461823
1615,90528.24769092006
1616,78605.0037720601
1617,92021.35700438898
1618,144869.63658367234
1619,147105.4226686855
1620,160536.4272333498
1621,128800.116454795
1622,151278.42941054248
1623,248079.30234527995
1624,199816.15328447474
