Id,SalePrice
1461,123674.34
1462,159018.31
1463,174801.0
1464,186809.11
1465,184568.44
1466,176152.34
1467,172949.62
1468,169674.03
1469,177546.97
1470,124082.52
1471,196399.66
1472,93799.55
1473,94869.23
1474,154572.98
1475,137180.69
1476,362129.47
1477,258028.64
1478,307817.97
1479,212658.69
1480,521204.38
1481,336668.25
1482,202801.5
1483,162706.3
1484,169373.48
1485,175974.86
1486,191836.5
1487,312208.34
1488,235662.7
1489,204293.69
1490,202614.56
1491,188815.5
1492,95612.2
1493,178817.69
1494,275326.8
1495,277667.84
1496,239576.66
1497,185225.98
1498,158031.23
1499,157294.62
1500,157442.9
1501,176985.03
1502,158242.53
1503,292713.25
1504,229776.06
1505,216321.55
1506,173086.25
1507,223892.52
1508,197103.86
1509,162039.05
1510,151070.36
1511,150890.66
1512,169155.88
1513,153627.14
1514,156544.58
1515,191905.3
1516,163306.2
1517,156001.8
1518,126037.39
1519,219124.83
1520,135998.42
1521,142307.05
1522,173554.86
1523,114408.36
1524,120541.945
1525,127006.42
1526,121033.48
1527,101858.55
1528,133983.33
1529,145185.67
1530,180695.34
1531,114766.36
1532,103575.05
1533,142256.98
1534,114831.5
1535,155139.8
1536,115691.54
1537,69590.07
1538,177032.97
1539,186681.06
1540,91596.87
1541,150160.12
1542,135574.06
1543,231922.58
1544,68309.89
1545,107924.78
1546,126592.01
1547,132810.77
1548,134713.52
1549,115545.33
1550,142189.44
1551,118029.98
1552,131775.2
1553,133556.97
1554,116001.44
1555,166063.27
1556,94525.86
1557,110772.62
1558,89567.3
1559,95329.23
1560,141129.73
1561,135624.89
1562,131872.64
1563,121269.875
1564,153007.33
1565,148791.06
1566,219638.67
1567,72561.16
1568,227549.14
1569,133318.75
1570,127433.01
1571,129701.89
1572,144265.61
1573,234369.7
1574,99507.516
1575,210969.95
1576,216456.72
1577,205525.98
1578,151136.2
1579,140018.48
1580,190072.6
1581,147837.58
1582,130331.54
1583,334925.8
1584,235631.69
1585,140640.39
1586,69720.34
1587,92858.31
1588,152845.89
1589,105603.8
1590,135375.88
1591,106145.305
1592,124415.016
1593,122496.984
1594,127601.56
1595,109159.91
1596,245968.98
1597,164469.98
1598,187358.62
1599,176384.83
1600,178023.4
1601,63495.9
1602,109573.57
1603,88671.74
1604,276676.06
1605,245608.02
1606,174214.36
1607,158488.7
1608,224228.64
1609,190862.39
1610,163051.92
1611,139998.45
1612,160015.05
1613,159280.28
1614,119392.93
1615,89459.91
1616,68116.23
1617,86854.38
1618,130453.9
1619,142499.62
1620,136131.05
1621,130916.91
1622,134137.64
1623,295696.62
1624,216238.02
1625,126717.63
1626,174818.02
1627,185003.55
1628,282214.84
1629,174392.72
1630,357600.4
1631,221256.44
1632,263589.75
1633,173579.52
1634,183864.12
1635,180714.98
1636,162260.95
1637,168554.9
1638,206240.1
1639,172740.94
1640,256262.47
1641,182907.3
1642,221996.4
1643,214236.67
1644,229065.42
1645,190326.0
1646,157925.48
1647,155933.81
1648,138194.39
1649,140669.5
1650,117721.164
1651,123561.29
1652,92541.11
1653,95048.53
1654,150240.05
1655,151748.0
1656,148056.42
1657,152152.16
1658,148174.23
1659,143336.77
1660,151804.89
1661,473490.5
1662,377916.8
1663,370193.22
1664,463334.84
1665,314075.4
1666,330484.72
1667,363527.06
1668,343901.56
1669,306648.3
1670,340592.6
1671,271266.2
1672,482926.44
1673,299213.03
1674,251303.25
1675,184115.05
1676,190337.8
1677,220801.55
1678,478324.53
1679,395965.84
1680,315979.25
1681,241237.73
1682,305958.34
1683,181873.92
1684,168999.16
1685,176519.28
1686,169168.3
1687,167108.16
1688,182536.48
1689,187963.19
1690,192287.45
1691,178302.56
1692,267202.97
1693,171631.55
1694,187200.39
1695,165578.56
1696,278758.6
1697,168654.92
1698,343668.44
1699,343665.16
1700,249047.67
1701,251345.19
1702,244730.75
1703,250791.14
1704,287071.9
1705,226601.92
1706,473975.72
1707,222065.23
1708,217619.97
1709,287336.22
1710,219494.83
1711,258074.9
1712,238633.77
1713,258079.33
1714,221872.17
1715,206699.48
1716,183094.92
1717,178101.69
1718,122268.695
1719,198566.23
1720,258368.2
1721,170584.4
1722,122405.31
1723,159280.88
1724,208381.66
1725,224101.02
1726,191232.06
1727,163095.78
1728,184108.38
1729,165507.05
1730,156253.58
1731,122575.75
1732,134827.0
1733,121845.57
1734,112717.56
1735,129642.66
1736,118529.45
1737,325109.78
1738,219167.47
1739,236289.67
1740,189267.48
1741,180807.05
1742,177979.1
1743,170219.73
1744,311989.28
1745,237342.56
1746,253379.6
1747,214174.98
1748,219544.02
1749,159188.86
1750,141016.05
1751,231742.16
1752,121939.375
1753,140222.28
1754,198427.11
1755,169664.48
1756,117727.23
1757,122781.9
1758,143170.78
1759,176398.62
1760,157874.28
1761,143400.08
1762,167707.97
1763,170223.3
1764,117541.9
1765,165402.75
1766,174749.34
1767,218036.28
1768,140862.55
1769,143744.3
1770,143791.45
1771,139882.62
1772,140244.88
1773,132734.16
1774,122391.19
1775,132748.97
1776,117830.12
1777,117239.625
1778,131463.53
1779,122955.555
1780,182207.06
1781,133332.86
1782,98448.05
1783,134456.3
1784,95101.58
1785,117045.125
1786,135082.86
1787,166331.12
1788,57484.203
1789,92160.195
1790,88286.55
1791,173974.28
1792,153776.8
1793,132975.02
1794,143914.94
1795,138158.81
1796,127783.01
1797,126167.516
1798,125638.36
1799,115187.42
1800,122023.25
1801,127916.766
1802,147728.36
1803,150932.11
1804,143109.48
1805,136898.39
1806,124734.95
1807,136823.47
1808,114027.23
1809,122659.24
1810,142274.48
1811,102084.06
1812,111226.01
1813,121904.73
1814,94892.66
1815,44120.484
1816,96556.02
1817,114705.195
1818,126425.516
1819,120321.55
1820,73870.48
1821,110294.56
1822,154499.73
1823,65650.04
1824,129297.18
1825,134483.36
1826,98940.41
1827,105329.71
1828,140985.52
1829,115071.695
1830,146287.55
1831,168768.34
1832,93990.19
1833,128263.94
1834,121622.9
1835,159727.95
1836,122145.04
1837,94520.54
1838,134242.33
1839,83738.21
1840,169943.17
1841,153248.14
1842,84756.98
1843,129644.76
1844,129343.92
1845,136383.14
1846,154330.69
1847,142744.6
1848,61735.47
1849,121525.97
1850,128530.51
1851,150465.89
1852,128708.37
1853,136902.31
1854,174096.61
1855,139024.67
1856,231107.64
1857,155714.78
1858,134900.31
1859,119343.64
1860,148452.6
1861,119343.64
1862,264757.47
1863,260289.1
1864,260289.1
1865,331474.9
1866,337430.7
1867,248044.55
1868,311554.28
1869,199003.97
1870,238875.12
1871,256547.1
1872,173990.88
1873,230937.11
1874,140735.8
1875,193281.0
1876,188577.78
1877,211322.34
1878,201865.06
1879,133337.81
1880,138203.22
1881,234141.83
1882,250177.69
1883,198324.19
1884,210966.73
1885,258249.22
1886,311797.4
1887,196010.27
1888,275060.7
1889,167125.52
1890,126327.05
1891,140742.9
1892,108180.03
1893,131309.16
1894,121023.44
1895,140304.55
1896,124682.15
1897,117368.945
1898,107400.516
1899,136726.42
1900,145228.05
1901,173050.77
1902,128415.586
1903,223103.25
1904,139038.6
1905,188912.23
1906,171062.22
1907,192114.97
1908,114579.68
1909,138105.98
1910,124000.66
1911,205853.19
1912,270564.44
1913,148848.53
1914,68736.43
1915,343406.03
1916,74662.1
1917,264642.84
1918,139608.75
1919,161435.48
1920,144165.77
1921,416264.4
1922,299205.3
1923,215042.98
1924,213633.98
1925,217905.73
1926,384180.9
1927,135925.42
1928,160629.69
1929,120733.625
1930,138473.69
1931,139631.9
1932,134356.58
1933,172434.31
1934,179552.83
1935,172844.92
1936,188252.19
1937,181252.3
1938,177333.4
1939,265225.5
1940,192431.27
1941,168673.42
1942,184562.98
1943,199443.05
1944,338069.75
1945,367706.66
1946,133792.44
1947,324065.03
1948,154668.98
1949,239610.25
1950,179110.39
1951,253667.31
1952,219870.67
1953,163092.98
1954,197606.77
1955,131323.44
1956,254831.66
1957,161254.84
1958,310296.72
1959,133070.16
1960,120654.77
1961,123148.95
1962,94663.7
1963,104137.23
1964,112664.69
1965,148659.58
1966,148651.5
1967,290807.0
1968,415938.62
1969,398281.75
1970,488788.22
1971,489720.94
1972,371518.1
1973,265334.78
